UserId,Department/Region,question,Q6:Please list your work items on knowledge development and dissemination delivered in 2024 (add rows as necessary). ,Q6:Please list your work items on knowledge development and dissemination delivered in 2024 (add rows as necessary). ,Q6:Please list your work items on knowledge development and dissemination delivered in 2024 (add rows as necessary). ,Q6:Please list your work items on knowledge development and dissemination delivered in 2024 (add rows as necessary). ,Q6:Please list your work items on knowledge development and dissemination delivered in 2024 (add rows as necessary). ,Q6:Please list your work items on knowledge development and dissemination delivered in 2024 (add rows as necessary). ,Q6:Please list your work items on knowledge development and dissemination delivered in 2024 (add rows as necessary). ,Q6:Please list your work items on knowledge development and dissemination delivered in 2024 (add rows as necessary). ,Q6:Please list your work items on knowledge development and dissemination delivered in 2024 (add rows as necessary). ,Q7:Please list your work items on technical assistance on youth employment (add rows as necessary). ,Q7:Please list your work items on technical assistance on youth employment (add rows as necessary). ,Q7:Please list your work items on technical assistance on youth employment (add rows as necessary). ,Q7:Please list your work items on technical assistance on youth employment (add rows as necessary). ,Q7:Please list your work items on technical assistance on youth employment (add rows as necessary). ,Q7:Please list your work items on technical assistance on youth employment (add rows as necessary). ,Q7:Please list your work items on technical assistance on youth employment (add rows as necessary). ,Q7:Please list your work items on technical assistance on youth employment (add rows as necessary). ,Q7:Please list your work items on technical assistance on youth employment (add rows as necessary). ,Q7:Please list your work items on technical assistance on youth employment (add rows as necessary). ,"Q9:If yes, provide examples of those youth-led projects","Q9:If yes, provide examples of those youth-led projects","Q9:If yes, provide examples of those youth-led projects","Q9:If yes, provide examples of those youth-led projects","Q9:If yes, provide examples of those youth-led projects","Q9:If yes, provide examples of those youth-led projects","Q9:If yes, provide examples of those youth-led projects","Q9:If yes, provide examples of those youth-led projects","Q9:If yes, provide examples of those youth-led projects","Q9:If yes, provide examples of those youth-led projects",Q10:Please list your work items on capacity-building (add rows as necessary). ,Q10:Please list your work items on capacity-building (add rows as necessary). ,Q10:Please list your work items on capacity-building (add rows as necessary). ,Q10:Please list your work items on capacity-building (add rows as necessary). ,Q10:Please list your work items on capacity-building (add rows as necessary). ,Q10:Please list your work items on capacity-building (add rows as necessary). ,Q10:Please list your work items on capacity-building (add rows as necessary). ,Q10:Please list your work items on capacity-building (add rows as necessary). ,Q10:Please list your work items on capacity-building (add rows as necessary). ,Q10:Please list your work items on capacity-building (add rows as necessary). ,Q11:Please list your work items on advocacy and partnerships (add rows as necessary).,Q11:Please list your work items on advocacy and partnerships (add rows as necessary).,Q11:Please list your work items on advocacy and partnerships (add rows as necessary).,Q11:Please list your work items on advocacy and partnerships (add rows as necessary).,Q11:Please list your work items on advocacy and partnerships (add rows as necessary).,Q11:Please list your work items on advocacy and partnerships (add rows as necessary).,Q11:Please list your work items on advocacy and partnerships (add rows as necessary).,Q11:Please list your work items on advocacy and partnerships (add rows as necessary).,Q11:Please list your work items on advocacy and partnerships (add rows as necessary).,Q11:Please list your work items on advocacy and partnerships (add rows as necessary).
USR-202506-0012,International Training Centre of the ILO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The role of youth in the blue economy in Small Island Development States in the Pacific,,,,online,Yes,,extrabudgetary,Youth only,,,,,,,,,,,
USR-202506-0012,International Training Centre of the ILO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decent Jobs for Rural Youth,,https://www.itcilo.org/courses/decent-jobs-rural-youth,ITCILO Training course on decent jobs for rual youth organized in collaboration with EPAP (ITC) and SECTOR and EMPLAB/YOUTH in ILO-HQ.,online,Yes,New,extrabudgetary,Youth only,Public use,,,,,,,,,,
USR-202506-0012,International Training Centre of the ILO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young NEETs in the Southern Mediterranean region / Jeunes NEETs dans la région du sud de la Méditerranée,,,,in-person,Yes,,extrabudgetary,Youth only,,,,,,,,,,,
USR-202506-0012,International Training Centre of the ILO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The role of youth in the blue economy in the South West Indian Ocean,,,,online,Yes,,extrabudgetary,Youth only,,,,,,,,,,,
USR-202506-0012,International Training Centre of the ILO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O papel dos jovens na economia azul,,,,online,Yes,,extrabudgetary,Youth only,,,,,,,,,,,
USR-202506-0012,International Training Centre of the ILO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Union Foresight and Youth - Young Social Dialogue Champions Academy,,,,both/hybrid,Yes,,extrabudgetary,Youth only,,,,,,,,,,,
USR-202506-0013,Region: Europe and Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0014,"Employment Policy, Job Creation and Livelihoods",,SDG 8.b.1 indicator reporting,GLO435,https://unstats.un.org/sdgs/metadata/?Text=&Goal=8&Target=8.b,"Existence of a developed and operationalized national strategy for youth employment, as a distinct strategy or as part of a national employment strategy",Yes,Data/Database,Produced regularly,extrabudgetary,Youth only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0014,"Employment Policy, Job Creation and Livelihoods",,Employment Policy Gateway / Youth Employment Strategies Module,GLO435,https://webapps.ilo.org/empolgateway/#youth-employment:1,Provides information on national youth employment strategies globally.,Yes,Data/Database,Produced regularly,extrabudgetary,Youth only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0014,"Employment Policy, Job Creation and Livelihoods",,Youth at Work Report,GLO435,https://www.ilo.org/publications/youth-work-g20-countries-progress-and-policy-action-2023,"Report prepared jointly by the ILO and the OECD and presented at the G20 Labour and Employment Ministerial Meeting under Brazil's presidency gives an overview of progress made by G20 countries towards achieving the Antalya target, and policy action taken by governments to reduce the share of at-risk youth.

Facebook
X
Linkedin",Yes,Technical Report,Produced regularly,extrabudgetary,Youth only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0015,Communication and Public Information,,Launch of Global Employment Trends for Youth,Enabling Outcome A,https://www.ilo.org/resource/news/number-youth-not-employment-education-or-training-neet-cause-concern,Press release (and media briefing) + web pages,Yes,Technical Report,Produced regularly,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This Way to Social Justice Campaign,Enabling Outcome A,https://trello.com/c/i2DmomJB/153-theme-14-youth-employment,Campaign video focussed on Youth Employment,Global,Global,campaign,New,Regular Budget,Youth are one of the target groups
USR-202506-0015,Communication and Public Information,,Launch of Global Employment Trends for Youth,Enabling Outcome A,https://www.ilo.org/resource/article/global-employment-trends-youth-2024-figures,Data visualizations,Yes,Technical Report,Produced regularly,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This Way to Social Justice Campaign,Enabling Outcome A,https://trello.com/c/0TpqNhzB/69-data-video-english-french-spanish,Campaign video focussed on education and NEETS,Global,Global,campaign,New,Regular Budget,Youth are one of the target groups
USR-202506-0015,Communication and Public Information,,Launch of Global Employment Trends for Youth,Enabling Outcome A,https://www.youtube.com/watch?v=rUwKaFzenjQ,Explainer video,Yes,Technical Report,Produced regularly,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Global Citizen Festival,,https://vimeo.com/1023227825/f71215d53b?ts=0&share=copy ,DG stage moment and campaign video at the Global Citizen Festival in New York,Global,Global,event,New,Regular Budget,Youth are one of the target groups
USR-202506-0015,Communication and Public Information,,Launch of Global Employment Trends for Youth,Enabling Outcome A,https://trello.com/c/VQneFofw/1220-12-august-global-employment-trends-for-youth-report-international-youth-day ,Social media materials,Yes,Technical Report,Produced regularly,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This Way to Social Justice Campaign,Enabling Outcome A,https://trello.com/b/AZxgFg2L/this-way-to-social-justice,Awareness raising campaign on inequalities and how to tackle them,Global,Global,campaign,New,Regular Budget,Youth are one of the target groups
USR-202506-0015,Communication and Public Information,,Launch of Global Employment Trends for Youth,Enabling Outcome A,https://www.linkedin.com/posts/international-labour-organization-ilo_the-global-employment-trends-for-youth-2024-activity-7229094858202730497-TvY1?utm_source=share&utm_medium=member_desktop&rcm=ACoAAAC1eKwBK-cBM0CRws6QHU5ofw8GbP1MR-s ,Social media posts (as an example),Yes,Technical Report,Produced regularly,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C190 campaign,,https://trello.com/b/ItwD8q9o/ratifyc190-campaign,Campaign on C190 aimed at public audience including youth,Global,Global,campaign,Long-standing,Regular Budget,Youth are one of the target groups
USR-202506-0015,Communication and Public Information,,Launch of Global Employment Trends for Youth,Enabling Outcome A,https://voices.ilo.org/podcast/youth-employment-why-are-anxieties-among-young-people-growing-even-as-youth-unemployment-rates-fall#headline,Podcast - Youth employment: Why are anxieties among young people growing even as youth unemployment rates fall?,Yes,Technical Report,Produced regularly,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Youth employment issue series on Instagram,,"https://www.instagram.com/reel/C-nbDA_My9B/
https://www.instagram.com/reel/C-sdhRPtoPu/
https://www.instagram.com/reel/C-xnBQoCL69/
https://www.instagram.com/reel/C-5caYlpzRM/
https://www.instagram.com/reel/C--fFw7sn0-/
https://www.instagram.com/reel/C_DonC_gBYE/
https://www.instagram.com/reel/C_LeCcMshDn/
https://www.instagram.com/reel/C_QZ-p3I5Y3/
https://www.instagram.com/reel/C_VqIx5AR2Y/",Nine video series on youth employment on Instagram,Global,Global,campaign,New,Regular Budget,Youth are one of the target groups
USR-202506-0015,Communication and Public Information,,Youth employment topic portal on new website,Enabling Outcome A,https://www.ilo.org/topics-and-sectors/youth-employment,Support with migration of youth employment content to new topic portal on ilo.org ,Yes,best practices/lessons learned,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Youth Employment Barometer,,https://www.linkedin.com/feed/update/urn:li:activity:7263189210776403968,Promotion of the barometer on social media channels,Global,Global,campaign,New,Regular Budget,Youth only
USR-202506-0015,Communication and Public Information,,Podcast - How young refugees are using skills and entrepreneurship to find independence,Enabling Outcome A,https://voices.ilo.org/podcast/how-young-refugees-are-using-skills-and-entrepreneurship-to-find-independence#headline,Podcast - How young refugees are using skills and entrepreneurship to find independence,No,best practices/lessons learned,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summit of the Future section on Youth,,https://www.linkedin.com/feed/update/urn:li:activity:7263189210776403968 ,Promotion of ILO participation in the Summit of the Future youth segment and decent work for refugees events.,Global,Global,UN interagency initiative,,Regular Budget,Youth are one of the target groups
USR-202506-0015,Communication and Public Information,,Podcast - The social justice challenge for African youth,Enabling Outcome A,https://voices.ilo.org/podcast/social-justice-challenge-for-african-youth#headline ,Podcast - The social justice challenge for African youth,No,best practices/lessons learned,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0015,Communication and Public Information,,Podcast - The social justice challenge for youth in Colombia,Enabling Outcome A,https://voices.ilo.org/es-es/podcast/en-colombia-crear-empleo-decente-anima-a-los-jovenes-a-quedarse-en-el-campo#headline ,Podcast - The social justice challenge for youth in Colombia,No,best practices/lessons learned,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0015,Communication and Public Information,,ILO in Action video - Cote d'Ivoire,Enabling Outcome A,https://www.ilo.org/resource/article/ilo-action-c%C3%B4te-divoire ,ILO in Action video - Cote d'Ivoire,No,best practices/lessons learned,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0015,Communication and Public Information,,ILO in Action video - Colombia,Enabling Outcome A,https://www.ilo.org/resource/news/empowering-colombian-students-senatec-project ,ILO in Action video - Colombia,No,best practices/lessons learned,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0015,Communication and Public Information,,ILO social media content,Enabling Outcome A,https://live.ilo.org/event/world-youth-skills-day-2024-2024-07-15 ,ILO Live broadcast,No,best practices/lessons learned,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0015,Communication and Public Information,,Interactive dialogue and launch of "Work Wise Youth: A guide to youth rights at work",Enabling Outcome A,https://live.ilo.org/event/interactive-dialogue-and-launch-work-wise-youth-guide-youth-rights-work-2024-02-14 ,ILO Live broadcast,No,best practices/lessons learned,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0015,Communication and Public Information,,Event on youth challenge in Africa,Enabling Outcome A,https://live.ilo.org/event/social-justice-african-youth-challenge-2024-02-23 ,ILO Live broadcast,No,best practices/lessons learned,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0015,Communication and Public Information,,ILO social media content,Enabling Outcome A,https://trello.com/b/5BXjkre2/ilo-social-media,ILO social media content,No,best practices/lessons learned,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0016,"Sustainable Enterprises, Productivity and Just Transition",,,,,,,,,,,ProAgroYouth,DZ103,,Support to initiatives to promote youth entrepreneurship through innovation challenge and training,Africa,Long-standing,extrabudgetary,RAF/21/18/IFA,Youth only,No,,,,,,,,,,,SIYB,GLO443,www.ilo.org/siyb ,Support to initiatives globally to strengthen capacity of constituents and partner organizations to use the ILO's Start and Improve your Business (SIYB) programme to promote youth entrepreneurship ,both/hybrid,Yes,Long-standing,extrabudgetary,Youth are one of the target groups,Public use,,,,,,,,,,
USR-202506-0016,"Sustainable Enterprises, Productivity and Just Transition",,,,,,,,,,,ProAgro,ETH128,,Support to initiatives to promote youth employment in key agricultural value chains,Africa,Long-standing,extrabudgetary,ETH/20/50/DEU,Youth only,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0016,"Sustainable Enterprises, Productivity and Just Transition",,,,,,,,,,,JEUN'ESS,TUN103,,Support to initiatives to promote the social and solidarity economy for the benefit of youth,Africa,Long-standing,extrabudgetary,TUN/18/06/EUR,Youth only,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0016,"Sustainable Enterprises, Productivity and Just Transition",,,,,,,,,,,MozTrabalha,MOZ105,,Support to initiatives to develop key value chains for the benefit of youth,Africa,Long-standing,extrabudgetary,MOZ/22/01/SWE,Youth are one of the target groups,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0016,"Sustainable Enterprises, Productivity and Just Transition",,,,,,,,,,,IPTIC,TUN103,,Support to ininitiatves to develop digital economy value chains for the benefit of youth,Africa,Long-standing,extrabudgetary,TUN/21/03/KOR,Youth are one of the target groups,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0016,"Sustainable Enterprises, Productivity and Just Transition",,,,,,,,,,,Digital PINAS,PHL104,,Support to initiatives to promote the digital economy for the benefit of youth,Asia and the Pacific,Long-standing,extrabudgetary,PHL/24/51/UND,Youth are one of the target groups,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0017,Sectoral Policies,,ILO-IFAD brief,GLO433 and GLO435," https://www.ilo.org/publications/elevating-potential-rural-youth-paths-decent-jobs-and-sustainable-futures-1#:~:text=ILO%20brief-,Elevating%20the%20potential%20of%20rural%20youth%3A%20Paths,Decent%20Jobs%20and%20Sustainable%20Futures&text=The%20ILO%20policy%20brief%20addresses,of%20the%20rural%20labour%20market.","The ILO policy brief addresses the urgent need to create decent jobs for rural youth by examining both the demand and supply sides of the rural labour market.?Capitalizing on the lessons learned from the IFAD-sponsored ProAgro YOUTH and JOY projects, the brief outlines various policy actions and recommendations to foster a policy? environment conducive to rural youth employment.Importantly, it also stresses the importance of social dialogue and rights at work. The brief underlines as well how effective partnerships to advance coordinated efforts among stakeholders, including government bodies, employers and workers organizations and youth organizations, are key to create sustainable job opportunities and address the unique challenges faced by rural youth.",No,Technical Report,New,extrabudgetary,Youth only,,,,,,,,,,,,,,,,,,,,,Module on rural youth as part of the ILO-ITC MOOC on Decent Work in rural areas,GLO433,https://www.ilo.org/resource/training-material/line-course-future-work-rural-economy,"This course provides an opportunity for participants to learn about a range of innovative approaches, tools and methods for promoting decent work in the rural economy. Upon completion of this self-paced learning path, a certification shall be released to participants. The module on rural youth is part of the set of modules, and delves into the promotion of more and better jobs for youth in agri-food sector and other rural economic sectors, while enhancing their rights and participation in social dialogue.",online,Yes,Long-standing,Regular Budget,Youth are one of the target groups,Public use,Co-chair (2023-2024) of the Technical Working Group on Rural Youth Employment of the Global Donor Platform for Rural Development ,GLO433,https://www.donorplatform.org/thematic-areas/rural-youth-employment/,"Building on previous work and initiatives, the G20 Summit in 2017 saw the launch of the Rural Youth Employment initiative, after a historic vote by governments and heads of states signaled a clear political commitment of the international community to support empowerment of youth in rural areas. The Global Donor Platform responded to this call for action by establishing the Thematic Working Group on Rural Youth Employment in 2018 and is actively engaging with its members in current policy processes like the UN Food Systems Summit which highlighted the crucial role of youth in shaping sustainable food systems of the future.",Global,Global,multistakeholder initiative,Long-standing,Regular Budget,Youth only
USR-202506-0017,Sectoral Policies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural Developmen Academy,GLO433,https://www.itcilo.org/courses/ilo-academy-rural-development,"The 2025 Rural Development Academy comes at a crucial time as rural economies worldwide strive to create opportunities for decent work and promote social inclusion in an era of environmental change. Rural areas increasingly face challenges like climate impacts, biodiversity loss and shifting agricultural demands. This Academy will provide a platform to explore how a just transition can foster inclusive and resilient rural economies. A just transition towards environmentally sustainable economies and societies for all must be rooted in social justice and responsive to intergenerational needs, including the aspirations of young women and men in rural areas, leaving no one behind.",both/hybrid,Yes,Long-standing,Regular Budget,Youth are one of the target groups,Public use,,,,,,,,,,
USR-202506-0017,Sectoral Policies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ILO-ITC Decent Jobs for Youth Training,GLO433 and GLO435,https://www.itcilo.org/courses/decent-jobs-rural-youth,"This course aims to addressed issues related to promoting decent jobs for youth in rural areas, by providing an in-depth understanding of the context of rural employment in developing countries, outlining the particular challenges faced by rural youth, and young women in particular. It explored the various policy elements and intervention approaches that are needed to support rural youths.The course is of particular interest to policy-makers, planners, technical officials of relevant ministries, and other technical experts from relevant institutions. In particular, the course caters for policy advisors and practitioners from ministries of labour and employment, agriculture and rural development, economy and planning, other sectoral ministries, social partners, researchers and policy analysts from international, regional and national organizations, academia and donor organizations, particularly those who are active in the area of rural development. A gender-balanced participation is sought",online,Yes,New,Regular Budget,Youth only,Public use,,,,,,,,,,
USR-202506-0018,Universal Social Protection,,Work Wise Youth: A Guide to Youth Rights at Work (session 5),Outcome 7- GLO371,https://www.ilo.org/WorkWiseYouth,,No,Guidance/Tools,New,Regular Budget,Youth only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0018,Universal Social Protection,,"The promise of universal child benefits: 
The foundational policy for economic and social development",Outcome 7- GLO371,https://www.social-protection.org/gimi/Media.action?id=19447,,No,Technical Report,New,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0018,Universal Social Protection,,"World Social Protection Report 2024-26: USP for climate action and a just transition (Chap.2.2.2, 4.2.6)",Outcome 7- GLO373,https://www.ilo.org/publications/flagship-reports/world-social-protection-report-2024-26-universal-social-protection-climate,,Yes,Technical Report,Produced regularly,Regular Budget,Youth are one of the target groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0019,Region: Arab States,,Arab States Employment and Social Outlook - Trends 2024: Promoting social justice through a just transition,A.2,https://www.ilo.org/publications/major-publications/arab-states-employment-and-social-outlook-trends-2024-promoting-social,"The report offers an in-depth analysis of the economic and employment landscape in the Arab States, with a focus on disadvantaged groups including the youth and the challenges they face. Emphasizing social justice, the report highlights opportunities for more inclusive and equitable labour markets, examining regional trends while drawing on national examples where relevant.",Yes,Technical Report,New,Regular Budget,Youth are one of the target groups,Regional Youth NEET programme (2024-2026),3.1 and 3.4,,"The EU-funded programme, implemented by the ILO, aims to improve employment and training opportunities for young people not in employment, education, or training (NEET) in the region. It focuses on making public policies more effective and responsive to their needs. The programme will offer demand-driven technical assistance, promote regional knowledge exchange, and emphasize green and digital job pathways. It will also develop a baseline framework, coordination mechanisms, and field testing to support the design of long-term, sustainable youth employment strategies.",Africa,New,extrabudgetary,109449,Youth only,No,,,,,,,,,,,Regional Seminar under the Youth NEET programme,3.1 and 2.4,https://www.ilo.org/resource/news/ilo-organizes-regional-seminar-tunis-empower-policymakers-tackling-youth,"The seminar provided a thorough understanding of the challenges faced by NEET youth and equipped representatives from ministries, employment services, and social partners with tools and policies to improve employment and education access. Developed by the ITC ILO, the training covered key aspects of NEET engagement, including causes, intervention strategies, outreach methods, and support services. It highlighted successful international practices, such as the European Youth Guarantee, and introduced tools like profiling, mentoring, and employment incentives. The in-person seminar in Tunis also enabled participants to develop context-specific action plans and identify areas for technical support.",in-person,No,New,extrabudgetary,Youth only,Public use,"Regional High-Level Meeting on Young People's Learning, Skilling and Transition to Decent Work",GLO435,https://www.ilo.org/meetings-and-events/second-regional-high-level-meeting-2024-young-peoples-learning-skilling-and,"The meeting, co-organized by the ILO, UNDP, UNICEF, UNESCO and UNFPA, aimed at addressing bottlenecks affecting young people’s transition from learning to earning, with a specific focus on digital and green skills/jobs – and particular attention to the challenges facing girls and young women. The meeting enabled an exchange of promising practices, and focused on enabling young people to contribute to solutions and accelerating public-private sector collaboration, with particular emphasis on the equal access and full inclusion of girls and women. --- ILO, UNDP, UNICEF and UNESCO convened the second regional high-level meeting on young people’s learning, skilling, and transition to decent work to address bottlenecks affecting young people’s transition into employment  with a specific focus on digital and green skills/jobs – and particular attention to the challenges facing girls and young women. ",Regional,Arab States,event,Long-standing,Regular Budget,Youth only
USR-202506-0020,Region: Asia and the Pacific,,"Promoting youth employment in Songkhla and Yala, Thailand",,https://www.ilo.org/publications/promoting-youth-employment-songkhla-and-yala-thailand,"It provides description of the socioeconomic context of Songkhla and Yala, and the labour market situation (up to 2022).",No,Technical Report,New,Regular Budget,Youth only,Youth Employment Promotion Project,MNG155,https://webapps.ilo.org/DevelopmentCooperationDashboard/#bz9kypa,"Targeted at the textile (cashmere) and hospitality sectors, the project aims to improve youth employment by addressing skills mismatch and bi-partite efforts for workplace innovation.",Asia and the Pacific,New,extrabudgetary,MNG/24/50/KOR,Youth only,No,,,,,,,,,,,Youth Employment Promotion Project,MNG155,https://www.ilo.org/meetings-and-events/decent-work-youth-network-members-advocating-youth-rights-work,"The Clinical Education Center of the School of Law, National University of Mongolia (NUM)  and Decent Work for Youth Network organized the training using a newly translated Work Wise Youth guide tool that covers everything from young people’s rights at work, including wages, occupational safety and health, prevention of violence and harassment in the world of work, and access to social security. The training was conducted in UB and 5 provinces, where 275 youths participated.",in-person,yes,New,extrabudgetary,Youth only,Public use,"""Provincial career fairs in Kampong Cham, Battambang and Banteay Meanchey

Projects:
- ILO ProSSCE-ASEAN 
- DEYII 
- Cambodia Team for Education Program Organization
-National Employment Agency 
-People's Action for Inclusive Development (PAFID)""",KHM201,"
- https://www.khmertimeskh.com/501448520/ilo-connects-over-3500-cambodian-youth-with-job-opportunities/

- https://www.ilo.org/resource/news/ilo-helps-over-3600-young-cambodians-find-decent-job-opportunities

- https://www.youtube.com/watch?v=VhoUyOQ2Gochttps://www.youtube.com/watch?v=VhoUyOQ2Goc","Showcasing over 1,700 job opportunities, the provincial career fairs in Kampong Cham, Battambang, and Banteay Meanchey increased access to decent employment opportunities for youth, including young people with disabilities to ensure that no one is left behind.",National/Local,Asia and the Pacific,multistakeholder initiative,Long-standing,extrabudgetary,Youth are one of the target groups
USR-202506-0020,Region: Asia and the Pacific,,Work wise youth: A guide to youth rights at work,MNG155,https://www.ilo.org/WorkWiseYouth?lang=mn,Translation and local adaption,No,Guidance/Tools,New,extrabudgetary,Youth only,Promoting the Global Development Initiative with a Focus on South-South Cooperation in Employment in ASEAN,KHM201,https://www.ilo.org/projects-and-partnerships/projects/promoting-global-development-initiative-focus-south-south-cooperation,"The project overall activities such as policy formulation and implementation, capacity building, technical assistance for employment diagnostics, monitoring and evaluation also carries great significance. In Cambodia, it supports review, development and implementation of national employment policy, with decent youth employment as one of the objectives.",Asia and the Pacific,New,extrabudgetary,RAS/22/13/CHN,Youth are one of the target groups,No,,,,,,,,,,,,,,,,,,,,,National Career and Productivity Fair 2024,KHM201,Links of advocacy mentions and coverage,"The National Career and Productivity Fair 2024, a longstanding joint initiative between the National Employment Agency, the ILO and partners, returned for the fourteenth year to connect jobseekers in Cambodia, including youth and persons with disabilities, with employment opportunities and address the country's skills mismatch.  ",National/Local,Asia and the Pacific,multistakeholder initiative,Long-standing,extrabudgetary,Youth are one of the target groups
USR-202506-0020,Region: Asia and the Pacific,,,,,,,,,,,Decent Employment for Youth in Cambodia (Phase II + Phase III),KHM201,https://www.ilo.org/projects-and-partnerships/projects/decent-employment-youth-cambodia-programme-phase-2; https://www.ilo.org/deyiii,"Phase II: Four UN agencies (ILO, UNESCO, UNICEF and UNIDO) collaborate to address youth employment challenges related to skills deficit, mismatch in the labour market, strengthen entrepreneurship and business ecosystem, and informality.
Phase III: Same four UN agencies as phase II. It aims to enhance youth employability and employment outcomes in decent and productive employment through demand-driven skills, more and improved working conditions to be provided by SMEs, and improved access to employment opportunities and improved employment policy frameworks.",Asia and the Pacific,Long-standing,extrabudgetary,"KHM/19/01/CHE;
KHM/23/05/CHE",Youth only,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0020,Region: Asia and the Pacific,,,,,,,,,,,Building Youth Capacity and Network in Asia Pacific,KHM202,"https://www.ilo.org/projects-and-partnerships/projects/building-youth-capacity-and-network-asia-pacific#:~:text=The%20ILO's%20technical%20cooperation%20project,%2C%20Thailand%20and%20Timor%2DLeste.","The project aims to connect to international and local organizations and to empower 50,000 youths by applying training tools.",Asia and the Pacific,New,extrabudgetary,RAS/22/51/JPN,Youth only,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0020,Region: Asia and the Pacific,,,,,,,,,,,"Young Futuremakers Malaysia: Promoting the career progression of young women through up/reskilling in STEM, including digital skills, and employment services",KHM204,https://www.ilo.org/projects-and-partnerships/projects/young-futuremakers-malaysia-promoting-career-progression-young-women,The project takes an integrated approach in supporting the employability of young workers as well as technical vocational education and training TVET trainees and graduates.,Asia and the Pacific,New,extrabudgetary,MYS/22/01/SCB,Youth only,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0020,Region: Asia and the Pacific,,,,,,,,,,,Young Futuremakers Thailand - Phase II,RAS,https://www.ilo.org/projects-and-partnerships/projects/young-futuremakers-thailand-phase-ii,"The project aims to: 1) improve employment-related knowledge, skills and labour market transitions of disadvantaged youth 2) strengthen institutional capacities to provide skills development and employment services. The provincial focus in 2024 has been in Yala and Songkhla.",Asia and the Pacific,Long-standing,extrabudgetary,THA/22/01/SCB,Youth only,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USR-202506-0020,Region: Asia and the Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
